location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
New York City,85.29323986210478,51.975065143490006,39.06%,73.88%,71.89%,186153,33737231
Los Angeles,102.80066628754497,70.12115720339459,31.79%,68.21%,67.23%,145065,27720366
Chicago,63.60988916957657,40.1542656142481,36.87%,71.47%,70.62%,70560,13840355
Houston,53.933222048970045,45.00336053352958,16.56%,55.36%,55.23%,85988,19653178
Phoenix,61.241426224833596,38.61190971101581,36.95%,65.72%,64.40%,26719,5188798
Philadelphia,54.46453550900782,40.290424133266896,26.02%,66.72%,65.29%,39086,9290823
San Antonio,45.758935520478104,34.821769359768254,23.90%,61.42%,61.70%,38658,7347563
San Diego,79.25967602966506,51.41621853930501,35.13%,73.22%,72.36%,34989,5618657
Dallas,64.95233215126368,46.966505444564866,27.69%,57.29%,55.98%,34977,7744996
San Jose,60.24923266891527,36.98438619964551,38.61%,79.45%,78.93%,15578,2563990
Austin,72.79262093195807,45.10175971705577,38.04%,66.94%,66.58%,33603,5917877
Jacksonville,46.943541956928215,39.90076877531747,15.00%,40.81%,40.81%,758,97183
Fort Worth,51.86499814417017,41.01014685626986,20.93%,55.50%,54.44%,16580,2988484
Columbus,44.20402299283089,30.55693980017235,30.87%,63.09%,62.41%,22955,4863447
San Francisco,112.02311696324358,53.40245610434434,52.33%,86.20%,85.10%,35931,5352715
Charlotte,58.02805498801999,40.31220299094291,30.53%,59.10%,58.78%,21093,4797049
Indianapolis,46.327453425979826,31.199353870652786,32.65%,62.10%,62.35%,18548,3597116
Seattle,98.0130933280922,44.913746168737305,54.18%,86.50%,86.42%,23730,4258653
Denver,81.19385140301647,49.014701706463526,39.63%,72.05%,71.82%,17454,3113153
Washington,80.85032733218476,52.74188930833333,34.77%,77.65%,76.82%,44975,8164368
Boston,74.05383301111416,41.70005052752056,43.69%,77.29%,75.98%,23999,3738016
El Paso,50.842857522559726,38.91238933287305,23.47%,67.52%,68.85%,10730,1923219
Detroit,53.39829471569657,49.147519270695064,7.96%,53.97%,52.17%,11413,2628156
Nashville,72.96205926113684,45.571527606842835,37.54%,62.90%,61.08%,21805,4287818
Portland,79.45125517248701,45.19521045751645,43.12%,80.40%,79.37%,18325,4177076
Memphis,49.35102585354819,37.34301573750917,24.33%,59.69%,58.61%,12728,2903563
Oklahoma City,45.575207612162885,32.76938237704525,28.10%,57.01%,57.69%,10241,2048207
Las Vegas,83.91984768310452,64.52886790770599,23.11%,56.72%,57.74%,19423,3429765
Louisville,45.72753552184746,31.377744175625125,31.38%,61.51%,60.91%,7967,1525115
Baltimore,46.0187248226933,31.82036864015469,30.85%,65.24%,64.41%,14641,3582505
Milwaukee,52.81649072088477,37.20387347527638,29.56%,58.62%,58.05%,9071,1870648
Albuquerque,51.73935044666943,34.29111285530195,33.72%,71.22%,70.05%,7412,1290451
Tucson,53.622291334800614,37.369135437005454,30.31%,64.85%,64.20%,8694,1473736
Fresno,37.799518398651536,27.19477862911234,28.06%,56.86%,59.25%,8790,1576120
Mesa,47.48861582035193,36.15100047525497,23.87%,61.79%,60.93%,5924,1020886
Sacramento,62.59924022603482,52.840224593225095,15.59%,65.97%,65.78%,10313,1890303
Atlanta,89.09033197197796,66.98353065380194,24.81%,51.56%,50.42%,37236,7583989
Kansas City,61.0286389966921,40.24134288269071,34.06%,64.06%,62.68%,10838,1980562
Colorado Springs,63.870708032739536,43.220826671633844,32.33%,70.78%,71.34%,5577,917578
Miami,113.94037114130596,87.13427348462284,23.53%,59.91%,58.88%,25866,2710709
Raleigh,52.36070405939952,32.53985939261725,37.85%,63.34%,63.89%,11905,2069123
Omaha,49.76531745197981,34.80052733942845,30.07%,66.55%,66.42%,9516,1407336
Long Beach,56.10778434469372,37.64575188070109,32.90%,61.01%,59.43%,11378,2255931
Virginia Beach,50.54612011881348,40.68048523941665,19.52%,64.77%,63.85%,7394,1433691
Oakland,86.81456040282701,44.00651462610472,49.31%,77.32%,77.28%,10854,2399492
Minneapolis,68.77057665884111,38.03934070797286,44.69%,74.10%,73.29%,12557,2342460
Tulsa,50.060037091488354,35.28527682832848,29.51%,63.68%,62.05%,5652,1057002
Arlington,56.09064662457747,35.15325533865848,37.33%,68.70%,68.34%,15485,2841433
Tampa,70.70926822084459,44.88085454213736,36.53%,66.10%,64.57%,11538,1975639
New Orleans,56.49285396927971,41.675421225682136,26.23%,57.67%,57.18%,19039,4961422
Wichita,39.229048044183685,28.45726845567688,27.46%,58.82%,55.62%,6028,869483
Cleveland,53.278536257399814,41.991919168756866,21.18%,51.04%,49.07%,10623,2397013
Bakersfield,39.29604865456676,35.09482388525963,10.69%,53.71%,53.59%,6208,1086257
Aurora,42.30899016450327,21.54806714983568,49.07%,72.31%,72.93%,787,75659
Anaheim,65.48730308671774,43.560836429521636,33.48%,58.48%,58.67%,9077,1126777
Honolulu,139.78455159543898,98.20932756148443,29.74%,72.75%,68.60%,13020,1344118
Santa Ana,46.07123618061457,27.694927657556157,39.89%,59.65%,58.89%,3255,505241
Riverside,45.087222631328856,38.3928099522236,14.85%,58.46%,58.76%,6574,991011
Corpus Christi,48.76321959419928,40.416910030894286,17.12%,47.71%,48.66%,5728,887502
Lexington,42.073874673594645,27.65567212220432,34.27%,53.55%,52.91%,1327,184210
Stockton,41.5889713251992,34.741007329622676,16.47%,52.43%,53.02%,3882,720364
Henderson,72.17439144083299,51.40520463915017,28.78%,62.56%,63.84%,5936,1313186
St Paul,55.80747426773284,29.849334293204212,46.51%,78.52%,76.16%,4703,872595
St Louis,55.03155589503351,34.70033918879911,36.94%,72.57%,71.33%,7943,1518520
Cincinnati,55.21080203415345,31.02508207726562,43.81%,63.38%,63.25%,7662,1276838
Pittsburgh,53.9897514419546,34.16376598860485,36.72%,73.74%,72.15%,9901,1953887
Greensboro,36.68588248481407,32.1649125656042,12.32%,50.67%,50.93%,7756,2045593
Anchorage,111.41062095524937,67.41135377166964,39.49%,77.88%,76.70%,3906,772350
